"Date","Brazil_YoY","Canada_QoQ","Chile_YoY","China_YoY","Colombia_YoY","Czech Republic_YoY","Denmark_QoQ","Euro Area_QoQ","France_QoQ","Germany_QoQ","Hungary_YoY","India_YoY","Indonesia_YoY","Israel_YoY","Italy_QoQ","Japan_QoQ","Malaysia_YoY","Mexico_YoY","Netherlands_QoQ","Peru_YoY","Philippines_YoY","Poland_YoY","Romania_YoY","Russia_YoY","South Africa_YoY","South Korea_YoY","Spain_QoQ","Sweden_QoQ","Switzerland_QoQ","Thailand_YoY","Turkey_YoY","United Kingdom_QoQ","United States_QoQ"
2019-04-03,0.7099155,0.50989142,NA,7.18999166,NA,NA,NA,0.08122284,0.02445364,0.16401617,NA,NA,NA,NA,-0.2386161,0.28477861,NA,1.76608276,NA,NA,NA,NA,NA,2.50342145,1.57912143,2.35844165,0.80308887,0.35756865,0.00973332,NA,-1.35143745,0.15324206,0.62841059
2019-04-04,0.7099155,0.52086297,NA,7.18999166,NA,NA,NA,0.04918833,-0.00091365,0.00179791,NA,NA,NA,NA,-0.26704457,0.28477861,NA,1.73812746,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.35844165,0.80308887,0.35756865,0.00973332,NA,-1.40143783,0.15495294,0.62841059
2019-04-05,0.7099155,0.54986847,NA,7.18999166,NA,NA,NA,0.081991,0.03497882,0.16204212,NA,NA,NA,NA,-0.24402144,0.28477861,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.25135028,0.80763662,0.35756865,0.00973332,NA,-1.40143783,0.15495294,0.63356767
2019-04-06,0.7099155,0.54986847,NA,7.18999166,NA,NA,NA,0.081991,0.03497882,0.16204212,NA,NA,NA,NA,-0.24402144,0.28477861,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.25135028,0.80763662,0.35756865,0.00973332,NA,-1.40143783,0.15495294,0.63356767
2019-04-07,0.7099155,0.54986847,NA,7.18999166,NA,NA,NA,0.081991,0.03497882,0.16204212,NA,NA,NA,NA,-0.24402144,0.28477861,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.25135028,0.80763662,0.35756865,0.00973332,NA,-1.40143783,0.15495294,0.63356767
2019-04-08,0.7099155,0.55044786,NA,7.18999166,NA,NA,NA,0.09480179,0.03967373,0.17506292,NA,NA,NA,NA,-0.23306554,0.16544884,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.27925965,0.80763662,0.35382017,0.00973332,NA,-1.40143783,0.15495294,0.63356767
2019-04-09,0.69155635,0.55044786,NA,7.18999166,NA,NA,NA,0.08898381,0.03725865,0.16712185,NA,NA,NA,NA,-0.23891548,0.16544884,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54818651,2.27925965,0.80763662,0.35382017,0.02058106,NA,-1.40143783,0.15495294,0.63356767
2019-04-10,0.69155635,0.55044786,NA,7.18999166,NA,NA,NA,0.10295493,0.04227634,0.19948264,NA,NA,NA,NA,-0.16394517,0.16584736,NA,1.67222193,NA,NA,NA,NA,NA,2.50342145,1.54405903,2.24321804,0.80763662,0.35382017,0.02058106,NA,-1.40143783,0.20870212,0.63356767
2019-04-11,0.69155635,0.55044786,NA,7.18999166,NA,NA,NA,0.10295493,0.04227634,0.19948264,NA,NA,NA,NA,-0.16394517,0.16584736,NA,1.69652167,NA,NA,NA,NA,NA,2.7752792,1.54129377,2.24321804,0.81353036,0.35382017,0.02058106,NA,-1.40143783,0.20801471,0.63356767
2019-04-12,0.67175464,0.54993394,NA,7.37626017,NA,NA,NA,0.16393975,0.06515606,0.23052011,NA,NA,NA,NA,-0.13908505,0.16584736,NA,1.69652167,NA,NA,NA,NA,NA,2.7752792,1.54129377,2.32397947,0.81353036,0.37850525,0.04789217,NA,-1.18351807,0.20801471,0.6335282
2019-04-13,0.67175464,0.54993394,NA,7.37626017,NA,NA,NA,0.16393975,0.06515606,0.23052011,NA,NA,NA,NA,-0.13908505,0.16584736,NA,1.69652167,NA,NA,NA,NA,NA,2.7752792,1.54129377,2.32397947,0.81353036,0.37850525,0.04789217,NA,-1.18351807,0.20801471,0.6335282
2019-04-14,0.67175464,0.54993394,NA,7.37626017,NA,NA,NA,0.16393975,0.06515606,0.23052011,NA,NA,NA,NA,-0.13908505,0.16584736,NA,1.69652167,NA,NA,NA,NA,NA,2.7752792,1.54129377,2.32397947,0.81353036,0.37850525,0.04789217,NA,-1.18351807,0.20801471,0.6335282
2019-04-15,0.67175464,0.54993394,NA,7.37626017,NA,NA,NA,0.16393975,0.06515606,0.23052011,NA,NA,NA,NA,-0.13908505,0.16584736,NA,1.69652167,NA,NA,NA,NA,NA,2.33395095,1.54129377,2.32397947,0.81353036,0.36944821,0.04789217,NA,-1.49218828,0.20801471,0.6335282
2019-04-16,0.56509831,0.45432553,NA,7.37626017,NA,NA,NA,0.16608538,0.06559443,0.22932994,NA,NA,NA,NA,-0.13894684,0.16848359,NA,1.63052393,NA,NA,NA,NA,NA,2.33395095,1.54129377,2.23796746,0.81353036,0.3798111,0.04789217,NA,-1.55858532,0.17838519,0.57735005
2019-04-17,0.56509831,0.42056352,NA,7.65270107,NA,NA,NA,0.1132657,0.04003602,0.19377795,NA,NA,NA,NA,-0.21368893,0.21788806,NA,1.63052393,NA,NA,NA,NA,NA,2.33395095,1.55086842,2.23796746,0.81353036,0.35444389,0.04677808,NA,-1.55858532,0.17838519,0.58722602
2019-04-18,0.56509831,0.41915978,NA,7.65270107,NA,NA,NA,0.16038544,0.07628553,0.23712862,NA,NA,NA,NA,-0.16412989,0.21788806,NA,1.63052393,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.35444389,0.04470349,NA,-1.46093055,0.18383039,0.67147377
2019-04-19,0.56509831,0.41915978,NA,7.65270107,NA,NA,NA,0.15997085,0.07626597,0.23461085,NA,NA,NA,NA,-0.16867833,0.21788806,NA,1.63052393,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.35444389,0.04470349,NA,-1.46093055,0.18383039,0.60313569
2019-04-20,0.56509831,0.41915978,NA,7.65270107,NA,NA,NA,0.15997085,0.07626597,0.23461085,NA,NA,NA,NA,-0.16867833,0.21788806,NA,1.63052393,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.35444389,0.04470349,NA,-1.46093055,0.18383039,0.60313569
2019-04-21,0.56509831,0.41915978,NA,7.65270107,NA,NA,NA,0.15997085,0.07626597,0.23461085,NA,NA,NA,NA,-0.16867833,0.21788806,NA,1.63052393,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.35444389,0.04470349,NA,-1.46093055,0.18383039,0.60313569
2019-04-22,0.56509831,0.41915978,NA,7.65270107,NA,NA,NA,0.15997085,0.07626597,0.23461085,NA,NA,NA,NA,-0.16867833,0.21788806,NA,1.62705081,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.35444389,0.04470349,NA,-1.16585038,0.18383039,0.60313569
2019-04-23,0.56509831,0.42159204,NA,7.65270107,NA,NA,NA,0.14803536,0.07296265,0.22206831,NA,NA,NA,NA,-0.17056023,0.21788806,NA,1.62705081,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.81353036,0.33987535,0.04470349,NA,-1.16585038,0.18383039,0.60313569
2019-04-24,0.347005,0.42159204,NA,7.65270107,NA,NA,NA,0.15838657,0.06246705,0.25390782,NA,NA,NA,NA,-0.16173044,0.21788806,NA,1.62705081,NA,NA,NA,NA,NA,2.45385272,1.55086842,2.30603917,0.82156931,0.33987535,0.04470349,NA,-0.70981831,0.18383039,0.60313569
2019-04-25,0.16028968,0.42159204,NA,7.65270107,NA,NA,NA,0.13806232,0.05544995,0.24404654,NA,NA,NA,NA,-0.16911334,0.21788806,NA,1.72885108,NA,NA,NA,NA,NA,2.731654,1.55086842,1.83167087,0.82156931,0.40052874,0.03512408,NA,-0.70981831,0.23632455,0.60179683
2019-04-26,0.16028968,0.42159204,NA,7.65270107,NA,NA,NA,0.13460586,0.05676929,0.24247734,NA,NA,NA,NA,-0.17338026,0.08382453,NA,1.23703692,NA,NA,NA,NA,NA,2.731654,1.55086842,1.83167087,0.82156931,0.40360822,0.03512408,NA,-0.70981831,0.23632455,0.67498737
2019-04-27,0.16028968,0.42159204,NA,7.65270107,NA,NA,NA,0.13460586,0.05676929,0.24247734,NA,NA,NA,NA,-0.17338026,0.08382453,NA,1.23703692,NA,NA,NA,NA,NA,2.731654,1.55086842,1.83167087,0.82156931,0.40360822,0.03512408,NA,-0.70981831,0.23632455,0.67498737
2019-04-28,0.16028968,0.42159204,NA,7.65270107,NA,NA,NA,0.13460586,0.05676929,0.24247734,NA,NA,NA,NA,-0.17338026,0.08382453,NA,1.23703692,NA,NA,NA,NA,NA,2.731654,1.55086842,1.83167087,0.82156931,0.40360822,0.03512408,NA,-0.70981831,0.23632455,0.67498737
2019-04-29,0.16028968,0.42159204,NA,7.65270107,NA,NA,NA,0.14419551,0.05484331,0.23748818,NA,NA,NA,NA,-0.17530495,0.08382453,NA,1.23703692,NA,NA,NA,NA,NA,2.731654,1.55086842,1.83024499,0.73050256,0.40849292,0.03512408,NA,-0.63465009,0.19473919,0.69884708
2019-04-30,0.16028968,0.41141495,NA,7.34761943,NA,NA,NA,0.19622673,0.10657091,0.27560469,NA,NA,NA,NA,-0.11733678,0.08382453,NA,0.76460005,NA,NA,NA,NA,NA,2.43970674,1.58327591,1.8120114,0.72483048,0.40849292,0.03101934,NA,-0.71296344,0.19056846,0.65935871
2019-05-01,0.16028968,0.29759107,NA,7.34761943,NA,NA,NA,0.19622673,0.10657091,0.27560469,NA,NA,NA,NA,-0.11733678,0.08382453,NA,0.6838185,NA,NA,NA,NA,NA,2.43970674,1.58327591,1.90440092,0.72483048,0.40849292,0.03101934,NA,-1.00868803,0.16612749,0.61519937
2019-05-02,0.85581613,0.29759107,NA,7.34761943,NA,NA,NA,0.2655132,0.14478428,0.35160737,NA,NA,NA,NA,-0.10218345,0.08382453,NA,0.71601983,NA,NA,NA,NA,NA,2.43970674,1.48601508,1.92226371,0.73778383,0.37407353,0.01706453,NA,-0.9962916,0.18063056,0.61519937
2019-05-03,0.83753839,0.35686378,NA,7.34761943,NA,NA,NA,0.26453034,0.14462626,0.34843611,NA,NA,NA,NA,-0.10228894,0.08382453,NA,0.62996166,NA,NA,NA,NA,NA,2.43970674,1.48601508,1.92226371,0.73778383,0.37407353,0.01706453,NA,-0.9962916,0.19353711,0.61673716
2019-05-04,0.83753839,0.35686378,NA,7.34761943,NA,NA,NA,0.26453034,0.14462626,0.34843611,NA,NA,NA,NA,-0.10228894,0.08382453,NA,0.62996166,NA,NA,NA,NA,NA,2.43970674,1.48601508,1.92226371,0.73778383,0.37407353,0.01706453,NA,-0.9962916,0.19353711,0.61673716
2019-05-05,0.83753839,0.35686378,NA,7.34761943,NA,NA,NA,0.26453034,0.14462626,0.34843611,NA,NA,NA,NA,-0.10228894,0.08382453,NA,0.62996166,NA,NA,NA,NA,NA,2.43970674,1.48601508,1.92226371,0.73778383,0.37407353,0.01706453,NA,-0.9962916,0.19353711,0.61673716
2019-05-06,0.83753839,0.35686378,NA,7.36381173,NA,NA,NA,0.25556163,0.13909715,0.3390744,NA,NA,NA,NA,-0.07077611,0.08382453,NA,0.61666269,NA,NA,NA,NA,NA,2.13717322,1.48601508,1.95584653,0.73033407,0.37407353,0.01706453,NA,-0.81037679,0.19353711,0.61673716
2019-05-07,0.83753839,0.35694261,NA,7.36381173,NA,NA,NA,0.27181636,0.18437834,0.28768506,NA,NA,NA,NA,-0.05682514,0.23962516,NA,0.6239187,NA,NA,NA,NA,NA,2.13717322,1.48980654,1.82420032,0.73033407,0.33103435,0.01706453,NA,-0.81037679,0.19321146,0.61673716
2019-05-08,0.83753839,0.40626658,NA,7.24953055,NA,NA,NA,0.28736377,0.19089091,0.30273191,NA,NA,NA,NA,-0.05036098,0.23962516,NA,0.6239187,NA,NA,NA,NA,NA,2.13717322,1.48980654,1.85977719,0.73033407,0.33103435,0.01210722,NA,-0.81037679,0.19321146,0.61673716
2019-05-09,0.90732202,0.43458281,NA,7.24953055,NA,NA,NA,0.28736377,0.19089091,0.30273191,NA,NA,NA,NA,-0.05036098,0.2267466,NA,0.6239187,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85977719,0.71539187,0.33103435,0.01210722,NA,-0.81037679,0.19231588,0.63289393
2019-05-10,0.90732202,0.5656646,NA,7.24953055,NA,NA,NA,0.28688142,0.217762,0.30513563,NA,NA,NA,NA,-0.04692775,0.2267466,NA,0.57416856,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85977719,0.71539187,0.33103435,0.01210722,NA,-0.81037679,0.22230627,0.63289393
2019-05-11,0.90732202,0.5656646,NA,7.24953055,NA,NA,NA,0.28688142,0.217762,0.30513563,NA,NA,NA,NA,-0.04692775,0.2267466,NA,0.57416856,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85977719,0.71539187,0.33103435,0.01210722,NA,-0.81037679,0.22230627,0.63289393
2019-05-12,0.90732202,0.5656646,NA,7.24953055,NA,NA,NA,0.28688142,0.217762,0.30513563,NA,NA,NA,NA,-0.04692775,0.2267466,NA,0.57416856,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85977719,0.71539187,0.33103435,0.01210722,NA,-0.81037679,0.22230627,0.63289393
2019-05-13,0.90732202,0.5656646,NA,7.24953055,NA,NA,NA,0.28395647,0.2169206,0.30164842,NA,NA,NA,NA,-0.04958492,0.2267466,NA,0.57416856,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85977719,0.71539187,0.33103435,0.01210722,NA,-0.69305114,0.22230627,0.63289393
2019-05-14,0.90732202,0.55991187,NA,7.24953055,NA,NA,NA,0.28506429,0.21665168,0.30090351,NA,NA,NA,NA,-0.04989437,0.22432005,NA,0.57416856,NA,NA,NA,NA,NA,2.13717322,1.52003519,1.85482431,0.70959204,0.33165533,0.0236048,NA,-0.6437846,0.24169694,0.63289393
2019-05-15,0.878045,0.33320544,NA,6.37927751,NA,NA,NA,0.28891479,0.21964459,0.30945982,NA,NA,NA,NA,-0.0088879,0.23470365,NA,0.49654418,NA,NA,NA,NA,NA,2.13717322,1.51584322,1.64271158,0.70959204,0.33165533,0.0236048,NA,-1.24502091,0.24169694,0.55288048
2019-05-16,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.33062631,0.23487221,0.3285251,NA,NA,NA,NA,0.00913291,0.23470365,NA,0.49654418,NA,NA,NA,NA,NA,2.13717322,1.51584322,1.64271158,0.70959204,0.33165533,0.0236048,NA,-1.24502091,0.24169694,0.65331903
2019-05-17,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.33254384,0.2349201,0.33026198,NA,NA,NA,NA,0.00909811,0.23319042,NA,0.49679604,NA,NA,NA,NA,NA,1.21736269,1.51584322,1.64271158,0.70959204,0.33555422,0.03273816,NA,-1.24502091,0.24169694,0.65098101
2019-05-18,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.33254384,0.2349201,0.33026198,NA,NA,NA,NA,0.00909811,0.23319042,NA,0.49679604,NA,NA,NA,NA,NA,1.21736269,1.51584322,1.64271158,0.70959204,0.33555422,0.03273816,NA,-1.24502091,0.24169694,0.65098101
2019-05-19,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.33254384,0.2349201,0.33026198,NA,NA,NA,NA,0.00909811,0.23319042,NA,0.49679604,NA,NA,NA,NA,NA,1.21736269,1.51584322,1.64271158,0.70959204,0.33555422,0.03273816,NA,-1.24502091,0.24169694,0.65098101
2019-05-20,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.33254384,0.2349201,0.33026198,NA,NA,NA,NA,0.00909811,0.49664716,NA,0.49679604,NA,NA,NA,NA,NA,1.21736269,1.51584322,1.64271158,0.70959204,0.33555422,0.03273816,NA,-1.24502091,0.24169694,0.65098101
2019-05-21,0.878045,0.3644711,NA,6.37927751,NA,NA,NA,0.34475031,0.23843129,0.34406937,NA,NA,NA,NA,0.01177273,0.49664716,NA,0.49679604,NA,NA,NA,NA,NA,1.21736269,1.51584322,1.64271158,0.70829359,0.35504918,0.03273816,NA,-1.79892138,0.24169694,0.65098101
2019-05-22,0.878045,0.3654447,NA,6.37927751,NA,NA,NA,0.34475031,0.23843129,0.34406937,NA,NA,NA,NA,0.01177273,0.52279878,NA,0.51059353,NA,NA,NA,NA,NA,1.74006807,1.51584322,1.64271158,0.70499693,0.35504918,0.03273816,NA,-1.79892138,0.24169694,0.65098101
2019-05-23,0.85156321,0.37130869,NA,6.37927751,NA,NA,NA,0.33549635,0.21972246,0.37048282,NA,NA,NA,NA,0.0004067,0.52279878,NA,0.51059353,NA,NA,NA,NA,NA,1.46940502,1.51584322,1.6010383,0.70499693,0.35504918,0.02547365,NA,-1.86960051,0.24169694,0.6273868
2019-05-24,0.91081306,0.37130869,NA,6.37927751,NA,NA,NA,0.33549635,0.21972246,0.37048282,NA,NA,NA,NA,0.0004067,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.6010383,0.70499693,0.35504918,0.02547365,NA,-1.86960051,0.18359756,0.61624607
2019-05-25,0.91081306,0.37130869,NA,6.37927751,NA,NA,NA,0.33549635,0.21972246,0.37048282,NA,NA,NA,NA,0.0004067,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.6010383,0.70499693,0.35504918,0.02547365,NA,-1.86960051,0.18359756,0.61624607
2019-05-26,0.91081306,0.37130869,NA,6.37927751,NA,NA,NA,0.33549635,0.21972246,0.37048282,NA,NA,NA,NA,0.0004067,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.6010383,0.70499693,0.35504918,0.02547365,NA,-1.86960051,0.18359756,0.61624607
2019-05-27,0.91081306,0.37130869,NA,6.37927751,NA,NA,NA,0.34557307,0.21795542,0.38150988,NA,NA,NA,NA,0.00628285,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.6010383,0.70499693,0.35504918,0.02547365,NA,-1.86960051,0.18359756,0.61624607
2019-05-28,0.91081306,0.37130869,NA,6.37927751,NA,NA,NA,0.34027604,0.21616808,0.37851447,NA,NA,NA,NA,0.00264435,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.47745311,0.72709566,0.2466388,0.16685867,NA,-2.13604606,0.12066714,0.61759364
2019-05-29,0.91081306,0.37130869,NA,6.35027411,NA,NA,NA,0.34547531,0.22603867,0.38905835,NA,NA,NA,NA,0.00910708,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.47745311,0.7171957,0.27956213,0.16185004,NA,-2.14305274,0.12066714,0.61759364
2019-05-30,0.59801202,0.37130869,NA,6.35027411,NA,NA,NA,0.34547531,0.22603867,0.38905835,NA,NA,NA,NA,0.00910708,0.52279878,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.51584322,1.47745311,0.72271186,0.27956213,0.16185004,NA,-2.14305274,0.12066714,0.61759364
2019-05-31,0.63073891,0.42396372,NA,6.31158197,NA,NA,NA,0.31433101,0.22624755,0.34635554,NA,NA,NA,NA,0.01192605,0.4834002,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.61752474,1.51837424,0.72271186,0.27956213,0.16198618,NA,-2.22694882,0.14331339,0.62345737
2019-06-01,0.63073891,0.42396372,NA,6.31158197,NA,NA,NA,0.31433101,0.22624755,0.34635554,NA,NA,NA,NA,0.01192605,0.4834002,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.61752474,1.45705646,0.72271186,0.27956213,0.16198618,NA,-2.22694882,0.14331339,0.62345737
2019-06-02,0.63073891,0.42396372,NA,6.31158197,NA,NA,NA,0.31433101,0.22624755,0.34635554,NA,NA,NA,NA,0.01192605,0.4834002,NA,0.66198781,NA,NA,NA,NA,NA,1.35019386,1.61752474,1.45705646,0.72271186,0.27956213,0.16198618,NA,-2.22694882,0.14331339,0.62345737
2019-06-03,1.0706322,0.4141037,NA,6.36899214,NA,NA,NA,0.32204617,0.23139101,0.35654776,NA,NA,NA,NA,0.0053651,0.45887219,NA,0.63070005,NA,NA,NA,NA,NA,0.95377585,1.5799432,1.43946703,0.69698281,0.3097105,0.16303691,NA,-2.15929273,0.10954309,0.62049652
2019-06-04,1.06189349,0.4141037,NA,6.36899214,NA,NA,NA,0.32312134,0.23187199,0.36446297,NA,NA,NA,NA,0.00584471,0.45887219,NA,0.60772169,NA,NA,NA,NA,NA,0.95377585,0.18142499,1.43946703,0.69450794,0.34116319,0.16303691,NA,-2.15929273,0.09752245,0.62049652
2019-06-05,1.06189349,0.4141037,NA,6.28880857,NA,NA,NA,0.30825443,0.23146989,0.35194659,NA,NA,NA,NA,0.00873258,0.45887219,NA,0.60772169,NA,NA,NA,NA,NA,0.88386238,0.1820227,1.33546538,0.70181283,0.34116319,0.16303691,NA,-2.15929273,0.10608725,0.6469824
2019-06-06,1.06189349,0.45271441,NA,6.28880857,NA,NA,NA,0.30490757,0.22652035,0.31757077,NA,NA,NA,NA,0.00276087,0.45887219,NA,0.61413493,NA,NA,NA,NA,NA,0.88386238,0.31555863,1.33546538,0.70181283,0.34116319,0.16303691,NA,-2.15929273,0.10608725,0.5803171
2019-06-07,1.06189349,0.43903838,NA,6.28880857,NA,NA,NA,0.27145903,0.16982724,0.16103854,NA,NA,NA,NA,-0.03400799,0.45887219,NA,0.64186554,NA,NA,NA,NA,NA,0.88386238,0.31555863,1.33546538,0.70181283,0.34116319,0.16776944,NA,-2.15929273,0.10608725,0.57941039
2019-06-08,1.06189349,0.43903838,NA,6.28880857,NA,NA,NA,0.27145903,0.16982724,0.16103854,NA,NA,NA,NA,-0.03400799,0.45887219,NA,0.64186554,NA,NA,NA,NA,NA,0.88386238,0.31555863,1.33546538,0.70181283,0.34116319,0.16776944,NA,-2.15929273,0.10608725,0.57941039
2019-06-09,1.06189349,0.43903838,NA,6.28880857,NA,NA,NA,0.27145903,0.16982724,0.16103854,NA,NA,NA,NA,-0.03400799,0.45887219,NA,0.64186554,NA,NA,NA,NA,NA,0.88386238,0.31555863,1.33546538,0.70181283,0.34116319,0.16776944,NA,-2.15929273,0.10608725,0.57941039
2019-06-10,1.06189349,0.44586759,NA,6.23933387,NA,NA,NA,0.26613361,0.16398152,0.155972,NA,NA,NA,NA,-0.09462579,0.39038276,NA,0.64186554,NA,NA,NA,NA,NA,0.88386238,0.31555863,1.27820689,0.70181283,0.34116319,0.16776944,NA,-2.15929273,-0.26681844,0.57941039
2019-06-11,1.06189349,0.44586759,NA,6.23933387,NA,NA,NA,0.26702276,0.16444486,0.15731045,NA,NA,NA,NA,-0.09381324,0.39038276,NA,0.72520566,NA,NA,NA,NA,NA,1.10586007,0.33182754,1.25980507,0.70149886,0.34116319,0.16776944,NA,-2.15929273,-0.2730922,0.57941039
2019-06-12,1.02489682,0.44586759,NA,6.23933387,NA,NA,NA,0.26702276,0.16444486,0.15731045,NA,NA,NA,NA,-0.09381324,0.40174433,NA,0.72520566,NA,NA,NA,NA,NA,1.10586007,0.33209125,1.28336564,0.70149886,0.34116319,0.16776944,NA,-2.15929273,-0.2730922,0.57941039
2019-06-13,1.02489682,0.44586759,NA,6.23933387,NA,NA,NA,0.24574578,0.15478473,0.14781775,NA,NA,NA,NA,-0.10337193,0.2967615,NA,0.72520566,NA,NA,NA,NA,NA,1.10586007,0.31328448,1.30552751,0.70149886,0.31042155,0.16591407,NA,-2.12722933,-0.27230347,0.57941039
2019-06-14,0.94462015,0.49651935,NA,6.19231187,NA,NA,NA,0.2442452,0.153624,0.14654827,NA,NA,NA,NA,-0.12618267,0.38403012,NA,0.74752671,NA,NA,NA,NA,NA,1.10586007,0.31328448,1.42345305,0.70149886,0.31042155,0.16591407,NA,-1.81264834,-0.27230347,0.64100951
2019-06-15,0.94462015,0.49651935,NA,6.19231187,NA,NA,NA,0.2442452,0.153624,0.14654827,NA,NA,NA,NA,-0.12618267,0.38403012,NA,0.74752671,NA,NA,NA,NA,NA,1.10586007,0.31328448,1.42345305,0.70149886,0.31042155,0.16591407,NA,-1.81264834,-0.27230347,0.64100951
2019-06-16,0.94462015,0.49651935,NA,6.19231187,NA,NA,NA,0.2442452,0.153624,0.14654827,NA,NA,NA,NA,-0.12618267,0.38403012,NA,0.74752671,NA,NA,NA,NA,NA,1.10586007,0.31328448,1.42345305,0.70149886,0.31042155,0.16591407,NA,-1.81264834,-0.27230347,0.64100951
2019-06-17,0.94462015,0.49651935,NA,6.19231187,NA,NA,NA,0.2442452,0.153624,0.14654827,NA,NA,NA,NA,-0.12618267,0.38403012,NA,0.74752671,NA,NA,NA,NA,NA,1.10586007,0.31328448,1.42345305,0.70149886,0.31042155,0.16591407,NA,-1.77944226,-0.27230347,0.64100951
2019-06-18,0.94462015,0.49448479,NA,6.19231187,NA,NA,NA,0.22753824,0.14391706,0.14481997,NA,NA,NA,NA,-0.13372571,0.38403012,NA,0.74820238,NA,NA,NA,NA,NA,0.86682556,0.31328448,1.42345305,0.70149886,0.30294504,0.16613959,NA,-1.37356463,-0.27230347,0.6601524
2019-06-19,0.94462015,0.49448479,NA,6.19231187,NA,NA,NA,0.22392864,0.14799991,0.14545841,NA,NA,NA,NA,-0.1068351,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,0.86682556,0.31328448,1.42345305,0.70149886,0.30410759,0.16613959,NA,-1.37356463,-0.27230347,0.6601524
2019-06-20,0.94462015,0.49448479,NA,6.19231187,NA,NA,NA,0.21826646,0.14610113,0.1407399,NA,NA,NA,NA,-0.10829433,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.42345305,0.71551552,0.3003025,0.17895782,NA,-1.33951648,-0.27402133,0.65039314
2019-06-21,0.94462015,0.49267978,NA,6.17049926,NA,NA,NA,0.2394552,0.15963901,0.15935559,NA,NA,NA,NA,-0.08862029,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.43263617,0.71519495,0.3003025,0.18783527,NA,-1.37872239,-0.27402133,0.64838765
2019-06-22,0.94462015,0.49267978,NA,6.17049926,NA,NA,NA,0.2394552,0.15963901,0.15935559,NA,NA,NA,NA,-0.08862029,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.43263617,0.71519495,0.3003025,0.18783527,NA,-1.37872239,-0.27402133,0.64838765
2019-06-23,0.94462015,0.49267978,NA,6.17049926,NA,NA,NA,0.2394552,0.15963901,0.15935559,NA,NA,NA,NA,-0.08862029,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.43263617,0.71519495,0.3003025,0.18783527,NA,-1.37872239,-0.27402133,0.64838765
2019-06-24,0.94462015,0.49267978,NA,6.17049926,NA,NA,NA,0.23881102,0.15961824,0.15780544,NA,NA,NA,NA,-0.08913453,0.29546169,NA,0.74820238,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.43263617,0.71519495,0.3003025,0.18783527,NA,-1.13537481,-0.27402133,0.64838765
2019-06-25,0.95451675,0.50560753,NA,6.17049926,NA,NA,NA,0.23799568,0.15962388,0.15675173,NA,NA,NA,NA,-0.08981942,0.29546169,NA,0.77362343,NA,NA,NA,NA,NA,1.04403145,0.31328448,1.43263617,0.71519495,0.3003025,0.18783527,NA,-1.13537481,-0.29349841,0.66962775
